Date,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
2020-07-16,Michigan,US,2020-07-17 04:35:02,43.3266,-84.5361,79839,6348,53867,19624.0,26,799.4407049184744,1395154,,7.951001390297975,84000026,USA,13969.900640411694,
2020-07-16,Minnesota,US,2020-07-17 04:35:02,45.6945,-93.9002,44347,1566,38290,4491.0,27,786.3456338995169,805212,4526,3.5312422486301216,84000027,USA,14277.740107865195,10.205876383971859
2020-07-16,Mississippi,US,2020-07-17 04:35:02,32.7416,-89.6787,39797,1308,25932,12557.0,28,1337.1978351890311,363900,3675,3.2866799004950122,84000028,USA,12227.210398404111,9.234364399326582
2020-07-16,Missouri,US,2020-07-17 04:35:02,38.4561,-92.2884,30873,1121,,29752.0,29,503.0283043646296,529301,,3.6310044375344153,84000029,USA,8624.150051128909,
2020-07-16,Montana,US,2020-07-17 04:35:02,46.9219,-110.4544,2231,35,970,1226.0,30,208.74306918742712,127840,150,1.568803227252353,84000030,USA,11961.324054200217,6.723442402510085
2020-07-16,Nebraska,US,2020-07-17 04:35:02,41.1254,-98.2681,22134,299,16324,5511.0,31,1144.2260371131633,223229,1453,1.3508629258154874,84000031,USA,11539.91298629865,6.5645613083943255
2020-07-16,Nevada,US,2020-07-17 04:35:02,38.3135,-117.0554,31915,626,834,30455.0,32,1036.148818436469,370843,,1.9614601284662385,84000032,USA,12039.747337472518,
2020-07-16,New Hampshire,US,2020-07-17 04:35:02,43.4525,-71.5639,6139,395,5125,619.0,33,451.4930010862602,138272,668,6.434272682847369,84000033,USA,10169.219782733242,10.881251018081121
2020-07-16,New Jersey,US,2020-07-17 04:35:02,40.2989,-74.521,176501,15665,31400,129436.0,34,1987.133803712823,1759904,20774,8.875303822641232,84000034,USA,19813.85221437506,11.769904986374016
2020-07-16,New Mexico,US,2020-07-17 04:35:02,34.8405,-106.2485,16138,562,6496,9080.0,35,769.6383443761986,437005,2284,3.482463750154914,84000035,USA,20841.232165331556,14.152930970380469
2020-07-16,New York,US,2020-07-17 04:35:02,42.1657,-74.9481,404775,32446,71867,300462.0,36,2080.7244493694498,4921210,89995,8.015811253165339,84000036,USA,25297.219362562977,22.2333395096041
2020-07-16,North Carolina,US,2020-07-17 04:35:02,35.6301,-79.8064,93708,1607,67124,24977.0,37,893.4711049225007,1312757,,1.7149016092542793,84000037,USA,12516.652231236898,
2020-07-16,North Dakota,US,2020-07-17 04:35:02,47.5289,-99.78399999999999,4668,89,3796,783.0,38,612.5485852857116,128056,285,1.9065981148243358,84000038,USA,16803.882098831855,6.105398457583547
2020-07-16,Northern Mariana Islands,US,2020-07-17 04:35:02,15.0979,145.6739,37,2,29,6.0,69,67.09705498331641,10700,4,5.405405405405405,580,MNP,19403.742927607716,10.81081081081081
2020-07-16,Ohio,US,2020-07-17 04:35:02,40.3888,-82.7649,70601,3103,48330,19168.0,39,603.9900420049448,1088793,9324,4.395121882126316,84000039,USA,9314.60078192504,13.206611804365377
2020-07-16,Oklahoma,US,2020-07-17 04:35:02,35.5653,-96.9289,23440,438,18095,4907.0,40,592.3722968907277,456817,2218,1.8686006825938566,84000040,USA,11544.61329132814,9.46245733788396
2020-07-16,Oregon,US,2020-07-17 04:35:02,44.571999999999996,-122.0709,13509,249,3199,10061.0,41,320.29024095148657,318946,1311,1.8432156340217634,84000041,USA,7562.0172618634115,9.70464135021097
2020-07-16,Pennsylvania,US,2020-07-17 04:35:02,40.5908,-77.2098,103075,6984,74818,21273.0,42,805.1483249985607,983641,,6.775648799417899,84000042,USA,7683.501368420173,
2020-07-16,Puerto Rico,US,2020-07-17 04:35:02,18.2208,-66.5901,10574,172,,10402.0,72,360.46809717570824,203260,,1.6266313599394742,630,PRI,6929.141803663179,
2020-07-16,Rhode Island,US,2020-07-17 04:35:02,41.6809,-71.5118,17711,988,1711,15012.0,44,1671.8569024157016,177388,2084,5.578454068093276,84000044,USA,16744.811258862654,11.766698661848569
2020-07-16,South Carolina,US,2020-07-17 04:35:02,33.8569,-80.945,64083,1070,23849,39164.0,45,1244.6408947943116,539964,3744,1.6697095953685064,84000045,USA,10487.35664866994,5.842423107532419
2020-07-16,South Dakota,US,2020-07-17 04:35:02,44.2998,-99.4388,7694,115,6737,842.0,46,869.7136410752618,94036,757,1.4946711723420847,84000046,USA,10629.632434644309,9.838835456199636
2020-07-16,Tennessee,US,2020-07-17 04:35:02,35.7478,-86.6923,71540,796,41250,29494.0,47,1047.5644638722047,1123697,3497,1.1126642437797036,84000047,USA,16454.36183058156,4.888174447861337
2020-07-16,Texas,US,2020-07-17 04:35:02,31.0545,-97.5635,305950,3672,155937,146260.0,48,1054.8187861579374,2699855,,1.1956685215821927,84000048,USA,9311.167334422431,
2020-07-16,Utah,US,2020-07-17 04:35:02,40.15,-111.8624,31845,234,19214,12397.0,49,993.3068368331712,439528,1956,0.7348092322185587,84000049,USA,13709.724207241641,6.142251530852567
2020-07-16,Vermont,US,2020-07-17 04:35:02,44.0459,-72.7107,1325,56,1111,158.0,50,212.34348682428697,79040,,4.226415094339623,84000050,USA,12666.88996120124,
2020-07-16,Virgin Islands,US,2020-07-17 04:35:02,18.3358,-64.8963,249,6,120,123.0,78,232.1288734757803,5285,,2.4096385542168677,850,VIR,4926.9120334116415,
2020-07-16,Virginia,US,2020-07-17 04:35:02,37.7693,-78.17,74431,2007,9644,62780.0,51,872.0149296135361,861173,10778,2.6964571213607234,84000051,USA,10089.286896321126,14.480525587456839
2020-07-16,Washington,US,2020-07-17 04:35:02,47.4009,-121.4905,44313,1427,,42886.0,53,581.9254453082925,733886,4829,3.220273960237402,84000053,USA,9637.509023436049,10.897479295015007
2020-07-16,West Virginia,US,2020-07-17 04:35:02,38.4912,-80.9545,4657,99,3128,1430.0,54,259.85591583726114,219174,,2.125832080738673,84000054,USA,12229.688747630635,
2020-07-16,Wisconsin,US,2020-07-17 04:35:02,44.2685,-89.6165,39627,831,30555,8241.0,55,680.5916563416605,742809,3968,2.0970550382315087,84000055,USA,12757.705797953227,10.013374719257072
2020-07-16,Wyoming,US,2020-07-17 04:35:02,42.756,-107.3025,2026,24,1540,462.0,56,350.0593511288809,43452,131,1.1846001974333662,84000056,USA,7507.788215820402,6.465942744323791
2020-07-17,Alabama,US,2020-07-18 04:34:58,32.3182,-86.9023,64152,1265,29736,32090.0,1,1286.7350507884162,563115,7584,2.0050403385585898,84000001,USA,11484.677816562093,12.020731958599484
2020-07-17,Alaska,US,2020-07-18 04:34:58,61.3707,-152.4044,1734,17,697,1020.0,2,237.03258172771328,165414,,0.9803921568627451,84000002,USA,22611.596005713935,
2020-07-17,American Samoa,US,2020-07-18 04:34:58,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1037,,,16,ASM,1863.7335777574092,
2020-07-17,Arizona,US,2020-07-18 04:34:58,33.7298,-111.4312,138523,2583,17184,118756.0,4,1903.1238609771474,764968,6402,1.864672292687857,84000004,USA,10509.654380023292,4.6216151830381955
2020-07-17,Arkansas,US,2020-07-18 04:34:58,34.9697,-92.3731,31762,353,24776,6633.0,5,1052.4871727918712,407497,2070,1.111390970341918,84000005,USA,13503.096953943994,6.5172218374157795
2020-07-17,California,US,2020-07-18 04:34:58,36.1162,-119.6816,373259,7603,,365656.0,6,944.6671729910008,6044099,,2.0369234231458586,84000006,USA,15296.78297270189,
2020-07-17,Colorado,US,2020-07-18 04:34:58,39.0598,-105.3111,39344,1751,4909,32666.0,8,682.8929126113786,424349,5966,4.452525047042669,84000008,USA,7368.78717829746,15.170625031785587
2020-07-17,Connecticut,US,2020-07-18 04:34:58,41.5978,-72.7554,47893,4396,8466,35031.0,9,1343.3140165153604,629969,10654,9.178794395840729,84000009,USA,17669.51720857255,22.245422086735015
2020-07-17,Delaware,US,2020-07-18 04:34:58,39.3185,-75.5071,13337,521,7315,5501.0,10,1369.6337100159792,148610,,3.906425732923446,84000010,USA,15261.39803894989,
2020-07-17,Diamond Princess,US,2020-07-18 04:34:58,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
2020-07-17,District of Columbia,US,2020-07-18 04:34:58,38.8974,-77.0268,11115,577,1863,8675.0,11,1574.9225291144585,141607,,5.191183085919928,84000011,USA,20064.782238444546,
2020-07-17,Florida,US,2020-07-18 04:34:58,27.7663,-81.6868,327241,4805,,322436.0,12,1523.6288627614724,2880768,20526,1.4683367915389576,84000012,USA,13412.809738754135,6.272441411681299
2020-07-17,Georgia,US,2020-07-18 04:34:58,33.0406,-83.6431,135192,3132,,132060.0,13,1273.3033241682092,1198678,14647,2.3167051304810937,84000013,USA,11289.726330014355,10.834220959820108
2020-07-17,Grand Princess,US,2020-07-18 04:34:58,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
2020-07-17,Guam,US,2020-07-18 04:34:58,13.4443,144.7937,314,5,214,95.0,66,191.1964391185479,18252,,1.5923566878980893,316,GUM,11113.749703158395,
2020-07-17,Hawaii,US,2020-07-18 04:34:58,21.0943,-157.4983,1334,23,975,336.0,15,94.21755638927813,101204,138,1.7241379310344827,84000015,USA,7147.821271979388,10.344827586206897
2020-07-17,Idaho,US,2020-07-18 04:34:58,44.2405,-114.4788,13753,118,3676,9959.0,16,769.5858852364072,140319,554,0.8579946193557769,84000016,USA,7851.924804078195,4.028212026466953
2020-07-17,Illinois,US,2020-07-18 04:34:58,40.3495,-88.9861,160509,7465,,153044.0,17,1266.6608848089,2167474,,4.650829548498838,84000017,USA,17104.676589102703,
2020-07-17,Indiana,US,2020-07-18 04:34:58,39.8494,-86.2583,54813,2803,40421,11589.0,18,814.1891997274598,604635,7814,5.113750387681755,84000018,USA,8981.21406923928,14.255742250925875
2020-07-17,Iowa,US,2020-07-18 04:34:58,42.0115,-93.2105,37903,785,27609,9509.0,19,1201.3362619529837,402453,,2.071076168113342,84000019,USA,12755.755022867956,
2020-07-17,Kansas,US,2020-07-18 04:34:58,38.5266,-96.7265,21388,306,983,20099.0,20,734.1467483422659,249353,1453,1.4307088086777633,84000020,USA,8559.084259369227,6.793529081728072
2020-07-17,Kentucky,US,2020-07-18 04:34:58,37.6681,-84.6701,21605,658,6772,14175.0,21,483.58507885424916,483062,2864,3.045591298310576,84000021,USA,10812.384881346508,13.25619069659801
2020-07-17,Louisiana,US,2020-07-18 04:34:58,31.1695,-91.8678,88590,3509,53288,31793.0,22,1905.6555313055385,1043940,,3.9609436731008016,84000022,USA,22456.146690948233,
2020-07-17,Maine,US,2020-07-18 04:34:58,44.6939,-69.3819,3636,115,3114,407.0,23,270.4930472276694,133445,375,3.162816281628163,84000023,USA,9927.377526759172,10.313531353135314
2020-07-17,Maryland,US,2020-07-18 04:34:58,39.0639,-76.8021,76371,3359,5286,67726.0,24,1263.2325892207327,708216,11728,4.398266357648846,84000024,USA,11714.414259438145,15.356614421704574
2020-07-17,Massachusetts,US,2020-07-18 04:34:58,42.2302,-71.5301,112879,8402,95390,9087.0,25,1637.7069404249805,1014587,11691,7.443368562797332,84000025,USA,14720.153186730568,10.357108053756678
2020-07-17,Michigan,US,2020-07-18 04:34:58,43.3266,-84.5361,80593,6355,53867,20371.0,26,806.990627782094,1425506,,7.885300212177237,84000026,USA,14273.820081733422,
2020-07-17,Minnesota,US,2020-07-18 04:34:58,45.6945,-93.9002,45013,1573,38568,4872.0,27,798.1549150724728,819511,4563,3.4945460200386553,84000027,USA,14531.28502001549,10.137071512674117
2020-07-17,Mississippi,US,2020-07-18 04:34:58,32.7416,-89.6787,40829,1332,25932,13565.0,28,1371.8735184293528,371464,3712,3.262387028827549,84000028,USA,12481.364340293447,9.091577065321218
2020-07-17,Missouri,US,2020-07-18 04:34:58,38.4561,-92.2884,31738,1125,,30613.0,29,517.1221560562502,537896,,3.544646795639297,84000029,USA,8764.192427186112,
2020-07-17,Montana,US,2020-07-18 04:34:58,46.9219,-110.4544,2366,37,992,1337.0,30,221.37431721087074,130404,159,1.5638207945900253,84000030,USA,12201.224201845473,6.720202874049028
2020-07-17,Nebraska,US,2020-07-18 04:34:58,41.1254,-98.2681,22361,301,16501,5559.0,31,1155.9608934619791,226196,1453,1.3460936451858145,84000031,USA,11693.293245271938,6.497920486561424
2020-07-17,Nevada,US,2020-07-18 04:34:58,38.3135,-117.0554,33295,637,842,31816.0,32,1080.9517440025766,377007,,1.9132001802072383,84000032,USA,12239.867071667799,
2020-07-17,New Hampshire,US,2020-07-18 04:34:58,43.4525,-71.5639,6165,395,5188,582.0,33,453.4051721284891,141786,670,6.407137064071371,84000033,USA,10427.657053594477,10.86780210867802
2020-07-17,New Jersey,US,2020-07-18 04:34:58,40.2989,-74.521,176551,15684,31400,129467.0,34,1987.6967279465987,1768928,21003,8.883552061444002,84000034,USA,19915.448780086892,11.896279262082912
2020-07-17,New Mexico,US,2020-07-18 04:34:58,34.8405,-106.2485,16456,565,6578,9313.0,35,784.8041018127849,443368,2312,3.4333981526494894,84000035,USA,21144.690387246646,14.049586776859504
2020-07-17,New York,US,2020-07-18 04:34:58,42.1657,-74.9481,405551,32463,71970,301118.0,36,2084.7134362701,4999449,89995,8.004665257883719,84000036,USA,25699.40279828459,22.190797211694708
2020-07-17,North Carolina,US,2020-07-18 04:34:58,35.6301,-79.8064,95570,1623,67124,26823.0,37,911.2245859205552,1343974,,1.698231662655645,84000037,USA,12814.294774908363,
2020-07-17,North Dakota,US,2020-07-18 04:34:58,47.5289,-99.78399999999999,4792,90,3903,799.0,38,628.8202272256063,129475,290,1.8781302170283807,84000038,USA,16990.08742070855,6.051752921535893
2020-07-17,Northern Mariana Islands,US,2020-07-18 04:34:58,15.0979,145.6739,37,2,29,6.0,69,67.09705498331641,10701,4,5.405405405405405,580,MNP,19405.556361526185,10.81081081081081
2020-07-17,Ohio,US,2020-07-18 04:34:58,40.3888,-82.7649,72280,3112,49302,19866.0,39,618.3538510236032,1116124,9445,4.305478693967903,84000039,USA,9548.416901215662,13.067238516878804
2020-07-17,Oklahoma,US,2020-07-18 04:34:58,35.5653,-96.9289,24140,445,18766,4929.0,40,610.0625958593075,465044,2289,1.8434134217067109,84000040,USA,11752.524847920291,9.482187241093621
2020-07-17,Oregon,US,2020-07-18 04:34:58,44.571999999999996,-122.0709,13802,254,3199,10349.0,41,327.23709420478326,324195,1327,1.840312998116215,84000041,USA,7686.46788550353,9.614548616142589
2020-07-17,Pennsylvania,US,2020-07-18 04:34:58,40.5908,-77.2098,104079,7004,75603,21472.0,42,812.9908563427136,999390,,6.729503550187838,84000042,USA,7806.521314773821,
2020-07-17,Puerto Rico,US,2020-07-18 04:34:58,18.2208,-66.5901,11120,177,,10943.0,72,379.08125974975184,203806,,1.591726618705036,630,PRI,6947.754966237223,
2020-07-17,Rhode Island,US,2020-07-18 04:34:58,41.6809,-71.5118,17793,990,1717,15086.0,44,1679.5974176885877,179201,2088,5.56398583712696,84000044,USA,16915.952163615613,11.734951947395043
2020-07-17,South Carolina,US,2020-07-18 04:34:58,33.8569,-80.945,66060,1096,23849,41115.0,45,1283.0388326094633,553375,4182,1.6590977898879806,84000045,USA,10747.829457996695,6.330608537693006
2020-07-17,South Dakota,US,2020-07-18 04:34:58,44.2998,-99.4388,7789,116,6808,865.0,46,880.4522420503267,95973,763,1.4892797534985236,84000046,USA,10848.586856630634,9.795865964822186
2020-07-17,Tennessee,US,2020-07-18 04:34:58,35.7478,-86.6923,73819,815,42734,30270.0,47,1080.9359960662885,1150672,3562,1.1040518023815007,84000047,USA,16849.358355783585,4.825315975561847
2020-07-17,Texas,US,2020-07-18 04:34:58,31.0545,-97.5635,317887,3834,162191,151757.0,48,1095.907380775911,2767321,,1.2021348908637748,84000048,USA,9543.84176152468,
2020-07-17,Utah,US,2020-07-18 04:34:58,40.15,-111.8624,32572,235,19862,12475.0,49,1015.9833659704838,447806,1984,0.7214785705513939,84000049,USA,13967.930958546556,6.091121208399852
2020-07-17,Vermont,US,2020-07-18 04:34:58,44.0459,-72.7107,1334,56,1121,157.0,50,213.78581994233872,79366,,4.197901049475262,84000050,USA,12719.134471921781,
2020-07-17,Virgin Islands,US,2020-07-18 04:34:58,18.3358,-64.8963,263,6,126,131.0,78,245.18029608084424,6053,,2.2813688212927756,850,VIR,5642.875787746579,
2020-07-17,Virginia,US,2020-07-18 04:34:58,37.7693,-78.17,75433,2013,9883,63537.0,51,883.7541103241642,876704,11054,2.6685933212254582,84000051,USA,10271.244197335862,14.654063871249983
2020-07-17,Washington,US,2020-07-18 04:34:58,47.4009,-121.4905,45067,1434,,43633.0,53,591.8270946157746,753174,4944,3.181929127743138,84000053,USA,9890.802142590841,10.970333059666718
2020-07-17,West Virginia,US,2020-07-18 04:34:58,38.4912,-80.9545,4783,100,3627,1056.0,54,266.88658910234483,222552,,2.090738030524775,84000054,USA,12418.17774992788,
2020-07-17,Wisconsin,US,2020-07-18 04:34:58,44.2685,-89.6165,40507,833,31258,8416.0,55,695.7056104027972,756265,4031,2.056434690300442,84000055,USA,12988.811895506244,9.951366430493495
2020-07-17,Wyoming,US,2020-07-18 04:34:58,42.756,-107.3025,2069,24,1590,455.0,56,357.48904120713456,43996,140,1.1599806669888835,84000056,USA,7601.78243448482,6.7665538907684875
2020-07-18,Alabama,US,2020-07-19 04:35:12,32.3182,-86.9023,66181,1286,29736,34212.0,1,1330.441335580852,574495,7782,1.9713646258086275,84000001,USA,11716.771853397333,11.929361989146765
2020-07-18,Alaska,US,2020-07-19 04:35:12,61.3707,-152.4044,1796,18,708,1070.0,2,245.50779514588987,168363,,1.0022271714922049,84000002,USA,23014.715431039785,
2020-07-18,American Samoa,US,2020-07-19 04:35:12,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,1037,,,16,ASM,1863.7335777574092,
2020-07-18,Arizona,US,2020-07-19 04:35:12,33.7298,-111.4312,141265,2730,17661,120874.0,4,1940.795335221853,771991,6567,1.9325381375429158,84000004,USA,10606.141164713506,4.648709871518069
2020-07-18,Arkansas,US,2020-07-19 04:35:12,34.9697,-92.3731,32533,357,24776,7400.0,5,1078.0355516793006,413005,2135,1.0973473088863614,84000005,USA,13685.613777435512,6.562567239418437
2020-07-18,California,US,2020-07-19 04:35:12,36.1162,-119.6816,380745,7702,,373043.0,6,963.6132090062358,6167218,,2.022876203233135,84000006,USA,15608.380221988522,
2020-07-18,Colorado,US,2020-07-19 04:35:12,39.0598,-105.3111,39788,1752,4927,33091.0,8,690.6029378669208,430783,5994,4.405330651244657,84000008,USA,7480.513084815834,15.071662056826753
2020-07-18,Connecticut,US,2020-07-19 04:35:12,41.5978,-72.7554,47893,4396,8466,35031.0,9,1343.3140165153604,629969,10654,9.178794395840729,84000009,USA,17669.51720857255,22.245422086735015
2020-07-18,Delaware,US,2020-07-19 04:35:12,39.3185,-75.5071,13429,523,7362,5544.0,10,1379.0815844496203,150757,,3.8945565567056373,84000010,USA,15481.88267383062,
2020-07-18,Diamond Princess,US,2020-07-19 04:35:12,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
2020-07-18,District of Columbia,US,2020-07-19 04:35:12,38.8974,-77.0268,11194,578,1877,8739.0,11,1586.116310472987,144955,,5.163480435947829,84000011,USA,20539.17185855028,
2020-07-18,Florida,US,2020-07-19 04:35:12,27.7663,-81.6868,337569,4895,,332674.0,12,1571.715865596082,2931988,20969,1.4500739108152703,84000012,USA,13651.289239643822,6.211767075768213
2020-07-18,Georgia,US,2020-07-19 04:35:12,33.0406,-83.6431,139880,3169,,136711.0,13,1317.4571645115768,1231806,14961,2.26551329711181,84000013,USA,11601.741778584126,10.695596225336002
2020-07-18,Grand Princess,US,2020-07-19 04:35:12,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
2020-07-18,Guam,US,2020-07-19 04:35:12,13.4443,144.7937,314,5,222,87.0,66,191.1964391185479,18253,,1.5923566878980893,316,GUM,11114.35860901546,
2020-07-18,Hawaii,US,2020-07-19 04:35:12,21.0943,-157.4983,1354,24,994,336.0,15,95.63011345658364,102995,139,1.7725258493353029,84000015,USA,7274.315757356597,10.265878877400295
2020-07-18,Idaho,US,2020-07-19 04:35:12,44.2405,-114.4788,14303,119,3827,10357.0,16,800.3626057250295,142505,570,0.8319932881213732,84000016,USA,7974.2482786020655,3.9851779346990144
2020-07-18,Illinois,US,2020-07-19 04:35:12,40.3495,-88.9861,161785,7483,,154302.0,17,1276.7304714926133,2213573,,4.625274283771672,84000017,USA,17468.4680283915,
2020-07-18,Indiana,US,2020-07-19 04:35:12,39.8494,-86.2583,55654,2820,40722,12112.0,18,826.6813661290579,614455,7861,5.067021238365616,84000018,USA,9127.079793452946,14.124770905954648
2020-07-18,Iowa,US,2020-07-19 04:35:12,42.0115,-93.2105,38313,789,27820,9704.0,19,1214.331219275642,403729,,2.05935322214392,84000019,USA,12796.197865657497,
2020-07-18,Kansas,US,2020-07-19 04:35:12,38.5266,-96.7265,21693,308,983,20402.0,20,744.6159253688411,249353,1453,1.4198128428525332,84000020,USA,8559.084259369227,6.698013183976398
2020-07-18,Kentucky,US,2020-07-19 04:35:12,37.6681,-84.6701,22184,667,6824,14693.0,21,496.5448456053073,490201,2875,3.0066714749368915,84000021,USA,10972.177238575876,12.959790840245223
2020-07-18,Louisiana,US,2020-07-19 04:35:12,31.1695,-91.8678,88590,3509,53288,31793.0,22,1905.6555313055385,1043940,,3.9609436731008016,84000022,USA,22456.146690948233,
2020-07-18,Maine,US,2020-07-19 04:35:12,44.6939,-69.3819,3645,117,3136,392.0,23,271.1625844732825,134929,375,3.2098765432098766,84000023,USA,10037.776779258034,10.2880658436214
2020-07-18,Maryland,US,2020-07-19 04:35:12,39.0639,-76.8021,77206,3368,5344,68494.0,24,1277.0441042198727,720986,11788,4.362355257363418,84000024,USA,11925.639464874092,15.268243400771961
2020-07-18,Massachusetts,US,2020-07-19 04:35:12,42.2302,-71.5301,113238,8419,95390,9429.0,25,1642.915498186943,1026833,11709,7.434783376605027,84000025,USA,14897.824491335006,10.340168494674932
2020-07-18,Michigan,US,2020-07-19 04:35:12,43.3266,-84.5361,81338,6364,55162,19812.0,26,814.4504322030444,1456078,,7.824141237797831,84000026,USA,14579.9424183204,
2020-07-18,Minnesota,US,2020-07-19 04:35:12,45.6945,-93.9002,45470,1578,39310,4582.0,27,806.2582806821438,835962,4602,3.470420057180559,84000027,USA,14822.988450310233,10.120958873982845
2020-07-18,Mississippi,US,2020-07-19 04:35:12,32.7416,-89.6787,41846,1346,25932,14568.0,28,1406.0451946458327,377285,3727,3.2165559432203796,84000028,USA,12676.952666012354,8.906466567891794
2020-07-18,Missouri,US,2020-07-19 04:35:12,38.4561,-92.2884,32704,1136,,31568.0,29,532.861648234407,550876,,3.4735812133072406,84000029,USA,8975.68166991124,
2020-07-18,Montana,US,2020-07-19 04:35:12,46.9219,-110.4544,2471,37,1075,1359.0,30,231.19862122910465,131879,164,1.4973694860380413,84000030,USA,12339.232282101615,6.636989073249697
2020-07-18,Nebraska,US,2020-07-19 04:35:12,41.1254,-98.2681,22481,301,16665,5515.0,31,1162.164341752102,231151,1480,1.338908411547529,84000031,USA,11949.443964251595,6.583337040167252
2020-07-18,Nevada,US,2020-07-19 04:35:12,38.3135,-117.0554,34477,646,842,32989.0,32,1119.3264237265905,382537,,1.8737129100559793,84000032,USA,12419.403432813144,
2020-07-18,New Hampshire,US,2020-07-19 04:35:12,43.4525,-71.5639,6188,396,5188,604.0,33,455.09670805046073,141786,670,6.399482870071106,84000033,USA,10427.657053594477,10.827407886231416
2020-07-18,New Jersey,US,2020-07-19 04:35:12,40.2989,-74.521,176814,15699,31400,129715.0,34,1990.6577094162587,1781450,21064,8.878821812752383,84000034,USA,20056.427525193674,11.913083805581007
2020-07-18,New Mexico,US,2020-07-19 04:35:12,34.8405,-106.2485,16736,569,6654,9513.0,35,798.1575989267603,452298,2337,3.399856596558317,84000035,USA,21570.57156306022,13.963910133843212
2020-07-18,New York,US,2020-07-19 04:35:12,42.1657,-74.9481,406305,32478,72064,301763.0,36,2088.5893333359377,5069266,89995,7.9935024181341605,84000036,USA,26058.293389061262,22.14961666728197
2020-07-18,North Carolina,US,2020-07-19 04:35:12,35.6301,-79.8064,98092,1648,67124,29320.0,37,935.2709226966527,1379143,,1.6800554581413367,84000037,USA,13149.618176208352,
2020-07-18,North Dakota,US,2020-07-19 04:35:12,47.5289,-99.78399999999999,4907,90,4029,788.0,38,643.9108628956699,131515,295,1.8341145302628898,84000038,USA,17257.782175203592,6.011819849195027
2020-07-18,Northern Mariana Islands,US,2020-07-19 04:35:12,15.0979,145.6739,37,2,29,6.0,69,67.09705498331641,10701,4,5.405405405405405,580,MNP,19405.556361526185,10.81081081081081
2020-07-18,Ohio,US,2020-07-19 04:35:12,40.3888,-82.7649,73821,3132,50280,20409.0,39,631.5370729996322,1138436,9513,4.242695168041614,84000039,USA,9739.295583064564,12.886576990287317
2020-07-18,Oklahoma,US,2020-07-19 04:35:12,35.5653,-96.9289,25057,451,19186,5420.0,40,633.236887508147,475731,2375,1.7998962365805962,84000040,USA,12022.605169459164,9.478389272458793
2020-07-18,Oregon,US,2020-07-19 04:35:12,44.571999999999996,-122.0709,14149,257,3225,10667.0,41,335.4642548836023,330793,1327,1.8163827832355643,84000041,USA,7842.902485384935,9.378754682309705
2020-07-18,Pennsylvania,US,2020-07-19 04:35:12,40.5908,-77.2098,104780,7015,76183,21582.0,42,818.4665679684617,1012727,,6.694979958007253,84000042,USA,7910.700438814625,
2020-07-18,Puerto Rico,US,2020-07-19 04:35:12,18.2208,-66.5901,11453,178,,11275.0,72,390.43324351743775,204139,,1.5541779446433248,630,PRI,6959.106950004909,
2020-07-18,Rhode Island,US,2020-07-19 04:35:12,41.6809,-71.5118,17793,990,1717,15086.0,44,1679.5974176885877,179201,2088,5.56398583712696,84000044,USA,16915.952163615613,11.734951947395043
2020-07-18,South Carolina,US,2020-07-19 04:35:12,33.8569,-80.945,67612,1135,23849,42628.0,45,1313.182282022268,561993,4182,1.6786960894515766,84000045,USA,10915.211060470634,6.185292551618056
2020-07-18,South Dakota,US,2020-07-19 04:35:12,44.2998,-99.4388,7862,116,6891,855.0,46,888.7040091153766,97247,771,1.475451539048588,84000046,USA,10992.597147601506,9.806664970745357
2020-07-18,Tennessee,US,2020-07-19 04:35:12,35.7478,-86.6923,76336,838,43706,31792.0,47,1117.7925763789297,1173652,3649,1.0977782435548102,84000047,USA,17185.85585899554,4.780182351708238
2020-07-18,Texas,US,2020-07-19 04:35:12,31.0545,-97.5635,327189,3952,169581,153586.0,48,1128.1119549359441,2842685,,1.2041968047055083,84000048,USA,9803.754540170723,
2020-07-18,Utah,US,2020-07-19 04:35:12,40.15,-111.8624,33332,243,20421,12668.0,49,1039.689228617468,456240,2014,0.7290291611664467,84000049,USA,14231.003650079008,6.042241689667587
2020-07-18,Vermont,US,2020-07-19 04:35:12,44.0459,-72.7107,1338,56,1125,157.0,50,214.42685688369505,80446,,4.185351270553064,84000050,USA,12892.214446087992,
2020-07-18,Virgin Islands,US,2020-07-19 04:35:12,18.3358,-64.8963,283,6,133,144.0,78,263.82518551664987,6522,,2.1201413427561837,850,VIR,6080.098445016221,
2020-07-18,Virginia,US,2020-07-19 04:35:12,37.7693,-78.17,76373,2025,9976,64372.0,51,894.7669145836358,889701,11142,2.651460594712791,84000051,USA,10423.513789846875,14.588925405575269
2020-07-18,Washington,US,2020-07-19 04:35:12,47.4009,-121.4905,46026,1444,,44582.0,53,604.420836904734,767657,4984,3.1373571459609786,84000053,USA,10080.995228691985,10.828662060574459
